Product,Demand_Forecast,Current_Inventory,Supply_Readiness,Lead_Time_Days,Confirmed_Orders,Year,Month,Week,Revenue_Status,Date
Motorcycle Engine,1928,4335,1,5,1014,2022,5,18,0,5/8/2022
Motorcycle Engine,2780,3972,1,9,948,2022,5,19,0,5/15/2022
Motorcycle Engine,1023,1054,0,14,2423,2022,5,20,1,5/22/2022
Motorcycle Engine,2893,4942,1,5,1627,2022,5,21,0,5/29/2022
Motorcycle Engine,2468,4714,1,10,2006,2022,6,22,0,6/5/2022
Motorcycle Engine,1601,1799,1,8,1747,2022,6,23,1,6/12/2022
Motorcycle Engine,2253,1777,1,7,2355,2022,6,24,1,6/19/2022
Motorcycle Engine,2336,2481,0,6,1373,2022,6,25,0,6/26/2022
Motorcycle Engine,2796,2901,1,10,2389,2022,7,26,0,7/3/2022
Motorcycle Engine,2594,3209,1,10,2014,2022,7,27,0,7/10/2022
Motorcycle Engine,1644,4451,1,14,972,2022,7,28,0,7/17/2022
Motorcycle Engine,2761,3134,1,3,1533,2022,7,29,0,7/24/2022
Motorcycle Engine,2786,1054,1,11,1928,2022,7,30,0,7/31/2022
Motorcycle Engine,1579,4547,1,7,2419,2022,8,31,1,8/7/2022
Motorcycle Engine,2897,2823,1,6,801,2022,8,32,0,8/14/2022
Motorcycle Engine,606,2201,1,8,730,2022,8,33,1,8/21/2022
Motorcycle Engine,547,4462,1,8,2254,2022,8,34,1,8/28/2022
Motorcycle Engine,836,4420,1,4,1422,2022,9,35,1,9/4/2022
Motorcycle Engine,1549,4079,1,10,1589,2022,9,36,1,9/11/2022
Motorcycle Engine,1780,1832,0,9,1436,2022,9,37,0,9/18/2022
Motorcycle Engine,2555,1312,0,3,611,2022,9,38,0,9/25/2022
Motorcycle Engine,1124,3806,1,7,1536,2022,10,39,1,10/2/2022
Motorcycle Engine,2390,2858,1,14,1916,2022,10,40,0,10/9/2022
Motorcycle Engine,1776,3007,1,8,999,2022,10,41,0,10/16/2022
Motorcycle Engine,2215,3006,1,6,1431,2022,10,42,0,10/23/2022
Motorcycle Engine,802,3490,1,4,1097,2022,10,43,1,10/30/2022
Motorcycle Engine,1138,2790,1,6,733,2022,11,44,0,11/6/2022
Motorcycle Engine,555,1327,1,3,1101,2022,11,45,1,11/13/2022
Motorcycle Engine,1225,4125,1,9,813,2022,11,46,0,11/20/2022
Motorcycle Engine,1025,3808,1,4,1065,2022,11,47,1,11/27/2022
Motorcycle Engine,973,4310,1,4,1535,2022,12,48,1,12/4/2022
Motorcycle Engine,527,4300,1,11,708,2022,12,49,1,12/11/2022
Motorcycle Engine,2625,3626,0,7,2497,2022,12,50,0,12/18/2022
Motorcycle Engine,864,4122,0,4,1537,2022,12,51,1,12/25/2022
Motorcycle Engine,1025,4680,0,13,2156,2023,1,52,1,1/1/2023
Motorcycle Engine,1835,4675,1,11,1941,2023,1,1,1,1/8/2023
Motorcycle Engine,1382,4054,1,11,1960,2023,1,2,1,1/15/2023
Motorcycle Engine,1530,2287,1,3,1900,2023,1,3,1,1/22/2023
Motorcycle Engine,1526,4489,1,13,1543,2023,1,4,1,1/29/2023
Motorcycle Engine,2146,4874,0,5,1086,2023,2,5,0,2/5/2023
Motorcycle Engine,1418,3143,1,6,2435,2023,2,6,1,2/12/2023
Motorcycle Engine,2910,2111,0,9,2278,2023,2,7,0,2/19/2023
Motorcycle Engine,2274,4149,1,12,2258,2023,2,8,0,2/26/2023
Motorcycle Engine,2031,2311,0,6,1514,2023,3,9,0,3/5/2023
Motorcycle Engine,2406,4191,1,4,1593,2023,3,10,0,3/12/2023
Motorcycle Engine,1715,3861,0,9,2347,2023,3,11,1,3/19/2023
Motorcycle Engine,2154,3538,1,8,1734,2023,3,12,0,3/26/2023
Motorcycle Engine,984,4983,1,5,1624,2023,4,13,1,4/2/2023
Motorcycle Engine,2575,1451,1,8,1197,2023,4,14,0,4/9/2023
Motorcycle Engine,1213,2523,1,13,631,2023,4,15,0,4/16/2023
Motorcycle Engine,1562,1164,1,8,2146,2023,4,16,1,4/23/2023
Motorcycle Engine,2476,1181,1,14,1904,2023,4,17,0,4/30/2023
Motorcycle Engine,1796,3516,1,7,1655,2023,5,18,0,5/7/2023
Motorcycle Engine,1754,1909,1,6,1543,2023,5,19,0,5/14/2023
Motorcycle Engine,2633,3782,1,12,2429,2023,5,20,0,5/21/2023
Motorcycle Engine,625,1822,1,14,1035,2023,5,21,1,5/28/2023
Motorcycle Engine,1036,1943,0,3,1513,2023,6,22,1,6/4/2023
Motorcycle Engine,2692,3001,1,12,726,2023,6,23,0,6/11/2023
Motorcycle Engine,2572,3054,1,8,1677,2023,6,24,0,6/18/2023
Motorcycle Engine,2103,1329,1,4,2328,2023,6,25,1,6/25/2023
Motorcycle Engine,566,1774,1,5,2265,2023,7,26,1,7/2/2023
Motorcycle Engine,732,4744,1,10,1992,2023,7,27,1,7/9/2023
Motorcycle Engine,2656,3198,1,12,1321,2023,7,28,0,7/16/2023
Motorcycle Engine,1669,4156,0,8,1370,2023,7,29,0,7/23/2023
Motorcycle Engine,2658,1146,1,5,904,2023,7,30,0,7/30/2023
Motorcycle Engine,2775,4695,1,9,701,2023,8,31,0,8/6/2023
Motorcycle Engine,610,4452,1,6,537,2023,8,32,0,8/13/2023
Motorcycle Engine,1993,1914,1,11,1441,2023,8,33,0,8/20/2023
Motorcycle Engine,2581,2571,0,7,2295,2023,8,34,0,8/27/2023
Motorcycle Engine,1122,2308,1,5,687,2023,9,35,0,9/3/2023
Motorcycle Engine,2972,3747,1,4,1580,2023,9,36,0,9/10/2023
Motorcycle Engine,2041,1081,1,13,1440,2023,9,37,0,9/17/2023
Motorcycle Engine,1805,1513,1,4,1543,2023,9,38,0,9/24/2023
Motorcycle Engine,2261,2920,1,5,772,2023,10,39,0,10/1/2023
Motorcycle Engine,2475,3862,1,4,1642,2023,10,40,0,10/8/2023
Motorcycle Engine,2862,3756,1,6,1082,2023,10,41,0,10/15/2023
Motorcycle Engine,1376,2939,0,4,1015,2023,10,42,0,10/22/2023
Motorcycle Engine,2489,4594,1,12,1744,2023,10,43,0,10/29/2023
Motorcycle Engine,1812,1745,0,11,1025,2023,11,44,0,11/5/2023
Motorcycle Engine,1960,4070,1,4,2038,2023,11,45,1,11/12/2023
Motorcycle Engine,2824,2409,1,11,2251,2023,11,46,0,11/19/2023
Motorcycle Engine,2233,1706,1,8,2264,2023,11,47,1,11/26/2023
Motorcycle Engine,2105,1470,1,3,835,2023,12,48,0,12/3/2023
Motorcycle Engine,2026,4190,0,6,1197,2023,12,49,0,12/10/2023
Motorcycle Engine,2897,1395,1,3,1578,2023,12,50,0,12/17/2023
Motorcycle Engine,2130,2555,1,8,999,2023,12,51,0,12/24/2023
Motorcycle Engine,1660,3308,1,6,1399,2023,12,52,0,12/31/2023
Truck Engine,947,4770,0,14,817,2021,1,53,1,1/3/2021
Truck Engine,1258,3554,1,8,1709,2020,12,52,0,12/27/2020
Truck Engine,1143,2553,1,10,1161,2020,12,51,0,12/20/2020
Motorcycle Engine,2675,2970,1,3,1580,2020,12,50,0,12/13/2020
Bus Engine,1804,4891,0,13,746,2020,12,49,1,12/6/2020
Motorcycle Engine,2911,1723,0,4,1948,2020,11,48,0,11/29/2020
Truck Engine,1126,3734,0,4,1253,2020,11,47,0,11/22/2020
Bus Engine,1996,2804,1,8,2190,2020,11,46,1,11/15/2020
Truck Engine,2512,4606,0,13,2161,2020,11,45,1,11/8/2020
Bus Engine,2155,3632,0,9,1512,2020,11,44,1,11/1/2020
Motorcycle Engine,2227,4594,0,4,812,2020,10,43,1,10/25/2020
Bus Engine,2423,2967,1,7,970,2020,10,42,1,10/18/2020
Motorcycle Engine,1422,2060,0,8,1596,2020,10,41,1,10/11/2020
Truck Engine,1677,3047,0,6,1457,2020,10,40,1,10/4/2020
Bus Engine,1689,1738,1,3,2174,2020,9,39,0,9/27/2020
Truck Engine,623,3741,0,5,755,2020,9,38,1,9/20/2020
Bus Engine,1085,1760,0,12,2137,2020,9,37,1,9/13/2020
Motorcycle Engine,2451,4564,0,11,1715,2020,9,36,1,9/6/2020
Bus Engine,2650,2798,1,8,1602,2020,8,35,1,8/30/2020
Bus Engine,1694,2646,0,4,1066,2020,8,34,1,8/23/2020
Motorcycle Engine,2190,1756,0,11,653,2020,8,33,0,8/16/2020
Motorcycle Engine,2503,4497,1,6,969,2020,8,32,0,8/9/2020
Motorcycle Engine,904,4542,1,13,2292,2020,8,31,0,8/2/2020
Bus Engine,2916,1026,0,10,1988,2020,7,30,0,7/26/2020
Truck Engine,1853,2242,1,12,1765,2020,7,29,0,7/19/2020
Bus Engine,2160,1057,0,9,958,2020,7,28,0,7/12/2020
Bus Engine,1124,4100,1,14,1745,2020,7,27,0,7/5/2020
Truck Engine,750,2307,0,13,2215,2020,6,26,1,6/28/2020
Motorcycle Engine,2985,3854,0,5,542,2020,6,25,1,6/21/2020
Bus Engine,1620,3377,0,10,972,2020,6,24,1,6/14/2020
Truck Engine,1127,1972,1,6,1210,2020,6,23,1,6/7/2020
Motorcycle Engine,2872,3236,1,4,1225,2020,5,22,1,5/31/2020
Motorcycle Engine,2343,3545,0,13,1364,2020,5,21,1,5/24/2020
Bus Engine,2613,4086,0,7,1464,2020,5,20,0,5/17/2020
Motorcycle Engine,803,4715,0,3,622,2020,5,19,1,5/10/2020
Motorcycle Engine,906,4958,0,10,959,2020,5,18,1,5/3/2020
Truck Engine,2175,1436,1,10,2240,2020,4,17,1,4/26/2020
Truck Engine,756,1210,1,5,551,2020,4,16,0,4/19/2020
Motorcycle Engine,2261,1135,0,3,1112,2020,4,15,0,4/12/2020
Truck Engine,1896,2365,1,6,670,2020,4,14,0,4/5/2020
Motorcycle Engine,2468,2222,1,11,1708,2020,3,13,1,3/29/2020
Bus Engine,663,2288,1,11,1311,2020,3,12,1,3/22/2020
Truck Engine,708,2308,0,3,787,2020,3,11,1,3/15/2020
Motorcycle Engine,1665,1371,0,13,2086,2020,3,10,0,3/8/2020
Motorcycle Engine,1895,4177,1,9,1959,2020,3,9,0,3/1/2020
Truck Engine,1361,4706,1,8,1723,2020,2,8,1,2/23/2020
Truck Engine,1263,2209,0,9,2150,2020,2,7,0,2/16/2020
Bus Engine,2094,3473,0,9,1776,2020,2,6,1,2/9/2020
Motorcycle Engine,2619,4083,0,10,2454,2020,2,5,0,2/2/2020
Bus Engine,636,4631,1,10,2048,2020,1,4,0,1/26/2020
Bus Engine,2227,3294,1,12,1980,2020,1,3,0,1/19/2020
Bus Engine,933,1784,1,13,1496,2020,1,2,1,1/12/2020
Truck Engine,2859,3674,0,4,637,2020,1,1,0,1/5/2020
Bus Engine,1701,1569,0,14,1956,2019,12,52,1,12/29/2019
Truck Engine,2963,4467,0,14,2074,2019,12,51,1,12/22/2019
Truck Engine,600,1529,0,14,1914,2019,12,50,1,12/15/2019
Bus Engine,2210,1039,0,6,2114,2019,12,49,0,12/8/2019
Bus Engine,1681,1180,1,6,1865,2019,12,48,0,12/1/2019
Motorcycle Engine,2222,1641,1,13,2019,2019,11,47,0,11/24/2019
Bus Engine,1769,4703,1,12,665,2019,11,46,1,11/17/2019
Motorcycle Engine,1831,3902,0,14,1222,2019,11,45,0,11/10/2019
Bus Engine,1812,1074,1,10,1510,2019,11,44,0,11/3/2019
Bus Engine,1554,3402,0,5,2131,2019,10,43,1,10/27/2019
Bus Engine,1887,3673,1,14,2029,2019,10,42,1,10/20/2019
Bus Engine,2753,2175,1,14,2366,2019,10,41,1,10/13/2019
Motorcycle Engine,1084,2723,0,5,668,2019,10,40,0,10/6/2019
Motorcycle Engine,2921,1107,1,4,1556,2019,9,39,0,9/29/2019
Bus Engine,1036,2685,1,3,1066,2019,9,38,1,9/22/2019
Bus Engine,1679,1223,1,10,1360,2019,9,37,0,9/15/2019
Motorcycle Engine,1629,2852,1,11,1887,2019,9,36,1,9/8/2019
Truck Engine,1402,1865,1,11,1998,2019,9,35,0,9/1/2019
Truck Engine,1973,4448,1,13,1741,2019,8,34,1,8/25/2019
Truck Engine,1756,3568,1,10,1962,2019,8,33,0,8/18/2019
Motorcycle Engine,1273,4334,0,7,795,2019,8,32,1,8/11/2019
Motorcycle Engine,1337,1301,1,3,937,2019,8,31,1,8/4/2019
Truck Engine,2408,3911,0,11,2139,2019,7,30,1,7/28/2019
Truck Engine,2787,1044,1,8,1508,2019,7,29,0,7/21/2019
Bus Engine,2713,1773,0,14,2004,2019,7,28,0,7/14/2019
Motorcycle Engine,1057,3947,0,9,2492,2019,7,27,0,7/7/2019
Motorcycle Engine,1595,3542,1,10,2351,2019,6,26,1,6/30/2019
Truck Engine,1700,2465,0,7,1319,2019,6,25,1,6/23/2019
Truck Engine,2164,4857,0,8,870,2019,6,24,1,6/16/2019
Motorcycle Engine,1062,4121,1,14,2121,2019,6,23,1,6/9/2019
Bus Engine,764,3135,0,9,893,2019,6,22,1,6/2/2019
Truck Engine,2768,2712,1,9,1663,2019,5,21,1,5/26/2019
Motorcycle Engine,2344,4132,0,4,595,2019,5,20,1,5/19/2019
Motorcycle Engine,1651,1993,0,13,2096,2019,5,19,1,5/12/2019
Bus Engine,1308,1713,0,14,1503,2019,5,18,1,5/5/2019
Bus Engine,1689,1211,0,3,748,2019,4,17,0,4/28/2019
Truck Engine,2752,2274,1,10,2019,2019,4,16,1,4/21/2019
Truck Engine,2953,2237,1,7,669,2019,4,15,0,4/14/2019
Truck Engine,778,1041,1,12,1422,2019,4,14,1,4/7/2019
Motorcycle Engine,709,2278,1,4,2231,2019,3,13,0,3/31/2019
Truck Engine,2227,4717,1,5,1948,2019,3,12,1,3/24/2019
Motorcycle Engine,1370,3976,0,8,1570,2019,3,11,0,3/17/2019
Truck Engine,596,2829,1,12,2136,2019,3,10,1,3/10/2019
Bus Engine,1569,1764,0,8,2096,2019,3,9,1,3/3/2019
Bus Engine,2930,2439,1,10,2042,2019,2,8,1,2/24/2019
Motorcycle Engine,1855,3996,1,7,886,2019,2,7,0,2/17/2019
Bus Engine,2616,2472,1,7,838,2019,2,6,1,2/10/2019
Motorcycle Engine,868,3102,1,9,847,2019,2,5,0,2/3/2019
Motorcycle Engine,1324,1376,0,12,758,2019,1,4,0,1/27/2019
Bus Engine,2011,4600,1,7,2091,2019,1,3,0,1/20/2019
Motorcycle Engine,2533,1933,0,11,945,2019,1,2,0,1/13/2019
Bus Engine,2428,1158,0,8,1721,2019,1,1,0,1/6/2019
Truck Engine,1589,2568,1,9,1324,2018,12,52,1,12/30/2018
Truck Engine,1800,2116,0,14,2012,2018,12,51,0,12/23/2018
Bus Engine,2780,4977,0,10,891,2018,12,50,0,12/16/2018
Bus Engine,1547,3729,1,7,596,2018,12,49,0,12/9/2018
Bus Engine,506,3401,0,13,2089,2018,12,48,0,12/2/2018
Bus Engine,2257,3119,1,6,2407,2018,11,47,1,11/25/2018
Truck Engine,1414,4237,1,14,935,2018,11,46,1,11/18/2018
Motorcycle Engine,810,2268,0,10,982,2018,11,45,1,11/11/2018
Motorcycle Engine,2983,4569,0,14,1967,2018,11,44,0,11/4/2018
Truck Engine,639,4457,0,12,1596,2018,10,43,0,10/28/2018
Motorcycle Engine,2436,4126,0,11,1861,2018,10,42,0,10/21/2018
Truck Engine,2744,1656,0,3,2081,2018,10,41,1,10/14/2018
Motorcycle Engine,2112,1065,0,5,2034,2018,10,40,0,10/7/2018
Bus Engine,1942,1511,0,14,1805,2018,9,39,1,9/30/2018
Bus Engine,1376,3342,1,6,1766,2018,9,38,0,9/23/2018
Bus Engine,1645,4165,1,9,1344,2018,9,37,0,9/16/2018
Truck Engine,1169,2690,1,8,1319,2018,9,36,1,9/9/2018
Truck Engine,712,2450,0,12,1593,2018,9,35,0,9/2/2018
Motorcycle Engine,1455,2695,0,12,2148,2018,8,34,1,8/26/2018
Motorcycle Engine,1561,3871,0,13,1493,2018,8,33,0,8/19/2018
Motorcycle Engine,1152,2391,1,3,519,2018,8,32,1,8/12/2018
Truck Engine,1845,3200,1,6,1978,2018,8,31,0,8/5/2018
Motorcycle Engine,2671,4914,1,8,1849,2018,7,30,0,7/29/2018
Bus Engine,1130,2297,0,5,2418,2018,7,29,0,7/22/2018
Motorcycle Engine,1028,3931,1,4,1118,2018,7,28,0,7/15/2018
Bus Engine,2108,2607,1,4,1628,2018,7,27,0,7/8/2018
Truck Engine,2372,2142,0,12,835,2018,7,26,1,7/1/2018
Bus Engine,1272,1706,1,14,1914,2018,6,25,1,6/24/2018
Bus Engine,2598,1518,1,14,2143,2018,6,24,0,6/17/2018
Bus Engine,1275,4661,1,6,1016,2018,6,23,1,6/10/2018
Truck Engine,1243,2940,0,3,2201,2018,6,22,1,6/3/2018
Truck Engine,1025,2836,1,12,1773,2018,5,21,1,5/27/2018
Truck Engine,1904,2267,0,4,2460,2018,5,20,1,5/20/2018
Truck Engine,2685,1032,0,12,1876,2018,5,19,0,5/13/2018
Motorcycle Engine,751,4217,1,4,1086,2018,5,18,1,5/6/2018
Truck Engine,1845,1328,1,6,700,2018,4,17,1,4/29/2018
Bus Engine,2987,4769,0,6,1977,2018,4,16,0,4/22/2018
Truck Engine,2362,3999,0,3,1071,2018,4,15,0,4/15/2018
Motorcycle Engine,1189,1018,0,9,1719,2018,4,14,0,4/8/2018
Motorcycle Engine,1089,1113,0,9,1615,2018,4,13,0,4/1/2018
Motorcycle Engine,2902,3922,0,12,2195,2018,3,12,0,3/25/2018
Bus Engine,646,3763,1,13,2152,2018,3,11,0,3/18/2018
Truck Engine,1470,1109,0,12,1408,2018,3,10,0,3/11/2018
Truck Engine,1221,3429,1,12,1811,2018,3,9,0,3/4/2018
Truck Engine,1146,3212,0,3,570,2018,2,8,1,2/25/2018
Bus Engine,873,1285,1,13,2240,2018,2,7,0,2/18/2018
Bus Engine,1613,1271,0,10,1378,2018,2,6,1,2/11/2018
Motorcycle Engine,1290,3534,1,12,2386,2018,2,5,0,2/4/2018
Motorcycle Engine,1987,3717,1,9,592,2018,1,4,0,1/28/2018
Truck Engine,1453,4147,0,9,811,2018,1,3,1,1/21/2018
Bus Engine,1852,2223,0,13,1758,2018,1,2,0,1/14/2018
Bus Engine,1025,2269,1,8,1816,2018,1,1,0,1/7/2018
Truck Engine,2456,1600,1,14,2117,2017,12,52,1,12/31/2017
Truck Engine,2948,1801,1,6,2187,2017,12,51,1,12/24/2017
Motorcycle Engine,858,2285,0,13,1261,2017,12,50,1,12/17/2017
Motorcycle Engine,1450,3848,0,10,2250,2017,12,49,1,12/10/2017
Motorcycle Engine,2839,2175,0,4,1805,2017,12,48,1,12/3/2017
Truck Engine,1986,2893,0,9,2492,2017,11,47,1,11/26/2017
Truck Engine,2151,3440,1,5,1415,2017,11,46,0,11/19/2017
Motorcycle Engine,1039,3014,0,5,558,2017,11,45,0,11/12/2017
Motorcycle Engine,1818,3466,0,9,1900,2017,11,44,0,11/5/2017
Bus Engine,2719,1428,0,14,1767,2017,10,43,0,10/29/2017
Bus Engine,1453,4047,0,5,742,2017,10,42,0,10/22/2017
Motorcycle Engine,1124,2728,0,7,1602,2017,10,41,1,10/15/2017
Motorcycle Engine,931,4291,1,10,686,2017,10,40,1,10/8/2017
Bus Engine,2229,3917,0,6,1478,2017,10,39,0,10/1/2017
Motorcycle Engine,2906,3136,1,9,1277,2017,9,38,1,9/24/2017
Bus Engine,2747,2242,0,9,1365,2017,9,37,0,9/17/2017
Bus Engine,1048,3473,0,4,2301,2017,9,36,1,9/10/2017
Bus Engine,1327,4394,0,10,822,2017,9,35,0,9/3/2017
Truck Engine,1506,1120,0,12,2289,2017,8,34,0,8/27/2017
Truck Engine,1162,4009,1,14,1083,2017,8,33,0,8/20/2017
Motorcycle Engine,2562,3932,1,12,2222,2017,8,32,1,8/13/2017
Bus Engine,2947,4042,0,11,2459,2017,8,31,1,8/6/2017
Truck Engine,1234,3465,1,8,1507,2017,7,30,0,7/30/2017
Motorcycle Engine,2336,1601,1,7,549,2017,7,29,1,7/23/2017
Motorcycle Engine,912,3090,0,3,1342,2017,7,28,0,7/16/2017
Motorcycle Engine,2913,2187,1,3,2181,2017,7,27,0,7/9/2017
Motorcycle Engine,587,3753,1,11,645,2017,7,26,1,7/2/2017
Motorcycle Engine,2707,3587,0,6,1933,2017,6,25,0,6/25/2017
Bus Engine,1210,3470,0,3,1690,2017,6,24,0,6/18/2017
Motorcycle Engine,2465,1666,1,13,1170,2017,6,23,0,6/11/2017
Bus Engine,1951,3145,0,12,1145,2017,6,22,1,6/4/2017
Truck Engine,637,4516,0,14,2255,2017,5,21,0,5/28/2017
Motorcycle Engine,1291,2584,0,5,1923,2017,5,20,0,5/21/2017
Truck Engine,1367,4023,1,8,2286,2017,5,19,0,5/14/2017
Bus Engine,1170,1652,0,13,1556,2017,5,18,0,5/7/2017
Bus Engine,780,2492,0,13,1109,2017,4,17,1,4/30/2017
Truck Engine,2279,1290,1,10,1553,2017,4,16,0,4/23/2017
Motorcycle Engine,1385,4939,1,12,596,2017,4,15,0,4/16/2017
Motorcycle Engine,2564,2702,1,4,1746,2017,4,14,1,4/9/2017
Truck Engine,2893,1414,1,10,719,2017,4,13,1,4/2/2017
Truck Engine,2586,3450,1,3,1918,2017,3,12,1,3/26/2017
Truck Engine,1741,3578,0,13,2323,2017,3,11,1,3/19/2017
Motorcycle Engine,2956,2044,1,4,2083,2017,3,10,1,3/12/2017
Motorcycle Engine,662,1138,0,10,538,2017,3,9,1,3/5/2017
Motorcycle Engine,1637,3028,1,9,1129,2017,2,8,0,2/26/2017
Truck Engine,2355,4538,0,7,1701,2017,2,7,0,2/19/2017
Motorcycle Engine,782,1761,0,12,2149,2017,2,6,1,2/12/2017
Bus Engine,614,2274,1,4,659,2017,2,5,0,2/5/2017
Truck Engine,2982,3893,1,11,2469,2017,1,4,1,1/29/2017
Motorcycle Engine,1045,3760,1,7,619,2017,1,3,0,1/22/2017
Truck Engine,1642,2027,1,10,1921,2017,1,2,1,1/15/2017
Bus Engine,863,4776,1,6,1994,2017,1,1,1,1/8/2017
Bus Engine,2923,1383,1,11,1956,2017,1,52,0,1/1/2017
Truck Engine,1742,3559,0,12,839,2016,12,51,1,12/25/2016
Truck Engine,2260,4534,0,9,1710,2016,12,50,0,12/18/2016
Bus Engine,1458,2531,0,4,1091,2016,12,49,1,12/11/2016
Truck Engine,2810,1808,0,5,2295,2016,12,48,1,12/4/2016
Bus Engine,2671,1478,0,4,2122,2016,11,47,0,11/27/2016
Bus Engine,1479,4631,1,7,789,2016,11,46,1,11/20/2016
Motorcycle Engine,1416,1956,1,4,967,2016,11,45,0,11/13/2016
Truck Engine,1655,1851,0,7,1396,2016,11,44,0,11/6/2016
Truck Engine,1226,1899,0,11,640,2016,10,43,0,10/30/2016
Motorcycle Engine,2215,1034,1,4,1922,2016,10,42,0,10/23/2016
Bus Engine,828,2930,1,11,832,2016,10,41,0,10/16/2016
Truck Engine,2033,3168,1,9,2382,2016,10,40,1,10/9/2016
Motorcycle Engine,2053,4882,1,9,622,2016,10,39,1,10/2/2016
Motorcycle Engine,1577,4258,0,7,2199,2016,9,38,0,9/25/2016
Truck Engine,2449,1193,0,10,1422,2016,9,37,1,9/18/2016
Motorcycle Engine,2111,2773,1,9,2002,2016,9,36,0,9/11/2016
Bus Engine,2620,2776,1,8,945,2016,9,35,1,9/4/2016
Motorcycle Engine,894,4802,0,4,1219,2016,8,34,0,8/28/2016
Bus Engine,2934,3124,0,8,1876,2016,8,33,1,8/21/2016
Bus Engine,519,1625,0,4,2277,2016,8,32,0,8/14/2016
Truck Engine,1349,2129,1,3,2293,2016,8,31,1,8/7/2016
Motorcycle Engine,1372,3921,0,11,2035,2016,7,30,0,7/31/2016
Bus Engine,1071,1588,1,7,1487,2016,7,29,0,7/24/2016
Bus Engine,2683,3470,1,12,877,2016,7,28,1,7/17/2016
Motorcycle Engine,2523,1475,1,12,1311,2016,7,27,0,7/10/2016
Bus Engine,2824,2790,0,6,947,2016,7,26,0,7/3/2016
Motorcycle Engine,2150,1116,0,14,1190,2016,6,25,1,6/26/2016
Truck Engine,860,2405,1,13,2059,2016,6,24,1,6/19/2016
Bus Engine,2160,2339,0,10,1374,2016,6,23,0,6/12/2016
Bus Engine,2784,3380,1,7,1945,2016,6,22,0,6/5/2016
Motorcycle Engine,539,1341,0,9,1529,2016,5,21,0,5/29/2016
Motorcycle Engine,2964,3288,1,5,1916,2016,5,20,0,5/22/2016
Motorcycle Engine,1531,2199,1,10,1691,2016,5,19,1,5/15/2016
Motorcycle Engine,2595,1081,0,10,1861,2016,5,18,0,5/8/2016
Bus Engine,617,1466,0,5,2146,2016,5,17,0,5/1/2016
Truck Engine,2276,2924,1,11,1753,2016,4,16,1,4/24/2016
Truck Engine,2948,3655,0,10,1091,2016,4,15,1,4/17/2016
Truck Engine,1701,2990,1,3,1604,2016,4,14,0,4/10/2016
Truck Engine,1782,4575,1,10,1408,2016,4,13,1,4/3/2016
Motorcycle Engine,969,1564,1,14,785,2016,3,12,1,3/27/2016
Bus Engine,1991,1287,1,13,2076,2016,3,11,1,3/20/2016
Bus Engine,1350,1225,1,6,1639,2016,3,10,0,3/13/2016
Bus Engine,1005,3643,1,8,1644,2016,3,9,0,3/6/2016
Motorcycle Engine,944,2292,1,12,1670,2016,2,8,0,2/28/2016
Bus Engine,2620,2693,1,11,1928,2016,2,7,1,2/21/2016
Motorcycle Engine,829,3423,0,7,1860,2016,2,6,0,2/14/2016
Bus Engine,2269,2259,0,9,953,2016,2,5,0,2/7/2016
Truck Engine,570,3961,1,3,1558,2016,1,4,0,1/31/2016
Motorcycle Engine,807,1830,1,11,740,2016,1,3,1,1/24/2016
Bus Engine,1475,3286,1,8,2157,2016,1,2,0,1/17/2016
Truck Engine,987,3721,0,13,2105,2016,1,1,0,1/10/2016
Truck Engine,1432,1830,1,6,1505,2016,1,53,0,1/3/2016
Truck Engine,1944,3813,1,8,975,2015,12,52,0,12/27/2015
Motorcycle Engine,652,4388,1,7,909,2015,12,51,1,12/20/2015
Motorcycle Engine,2799,2963,0,5,1765,2015,12,50,0,12/13/2015
Bus Engine,1628,2968,0,9,1427,2015,12,49,0,12/6/2015
Truck Engine,599,4887,0,5,1899,2015,11,48,1,11/29/2015
Bus Engine,785,3430,1,4,1969,2015,11,47,1,11/22/2015
Bus Engine,2873,3844,1,6,2464,2015,11,46,1,11/15/2015
Truck Engine,1032,1616,0,9,530,2015,11,45,1,11/8/2015
Bus Engine,2814,1565,1,7,1075,2015,11,44,1,11/1/2015
Motorcycle Engine,2146,3470,0,11,2190,2015,10,43,0,10/25/2015
Bus Engine,1083,3102,0,12,1519,2015,10,42,1,10/18/2015
Truck Engine,2167,2747,1,9,2085,2015,10,41,1,10/11/2015
Motorcycle Engine,2845,3869,1,14,2471,2015,10,40,1,10/4/2015
Motorcycle Engine,2135,4717,1,11,929,2015,9,39,0,9/27/2015
Bus Engine,2946,4583,1,11,1894,2015,9,38,0,9/20/2015
Bus Engine,1313,2808,0,14,1996,2015,9,37,0,9/13/2015
Motorcycle Engine,1196,2971,0,4,2261,2015,9,36,1,9/6/2015
Bus Engine,738,3255,0,3,2070,2015,8,35,0,8/30/2015
Truck Engine,1455,4051,0,13,1514,2015,8,34,1,8/23/2015
Bus Engine,2358,1733,0,6,1735,2015,8,33,1,8/16/2015
Bus Engine,1864,1259,0,6,2377,2015,8,32,0,8/9/2015
Motorcycle Engine,1535,1187,1,4,630,2015,8,31,0,8/2/2015
Bus Engine,1970,3195,0,5,1956,2015,7,30,0,7/26/2015
Bus Engine,2468,3034,1,5,1891,2015,7,29,1,7/19/2015
Bus Engine,1042,2716,1,7,1491,2015,7,28,0,7/12/2015
Truck Engine,1323,4088,0,3,1614,2015,7,27,0,7/5/2015
